property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,super_built_up_area,built_up_area,carpet_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,coordinates,latitude,longitude
house,huda sector-56 gurgaon,sector 56,3.6,24845.0,5,5,3+,3.0,Moderately Old,1601.0,1449.04,1304.0,0,0,0,0,1,0,47,"28.4245° N, 77.0991° E",28.4245,77.0991
flat,tulip violet,sector 69,1.36,8841.0,3,3,1,12.0,Relatively New,1537.95,1392.0,1253.0,0,0,0,1,0,0,86,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,sare crescent parc,sector 92,0.9,4260.0,4,5,3+,3.0,Relatively New,1994.98,1805.0,1624.0,0,1,0,0,0,0,0,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,experion windchants,sector 112,2.6,10651.0,2,2,3,8.0,Relatively New,2441.04,1939.01,1745.0,0,0,0,0,0,0,168,"28.5189° N, 77.0183° E",28.5189,77.0183
flat,suncity avenue,sector 102,0.47,8928.0,2,2,1,5.0,Relatively New,631.95,581.0,531.95,0,0,1,0,0,0,142,"28.4750° N, 76.9715° E",28.475,76.9715
house,independent,sector 7,3.1,13778.0,3,3,2,2.0,Old Property,2486.0,2249.98,2025.0,0,0,0,0,0,0,22,"28.4644° N, 77.0143° E",28.4644,77.0143
flat,tarc maceo,sector 91,0.95,5954.0,2,2,2,10.0,Relatively New,1309.97,1185.0,1066.0,0,0,0,0,0,0,77,"28.4014° N, 76.9225° E",28.4014,76.9225
flat,orris aster court premier,sector 85,1.2,5660.0,3,4,2,6.0,Relatively New,2119.95,1650.0,1550.0,0,1,0,0,0,0,28,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,m3m golfestate,sector 65,6.15,18331.0,3,4,2,20.0,Relatively New,3246.37,3355.0,2200.03,0,0,0,0,0,0,34,"28.4030° N, 77.0690° E",28.403,77.069
house,independent,sector 39,0.34,7555.0,1,1,1,1.0,Relatively New,497.0,450.04,405.0,0,0,0,0,0,0,0,"28.4434° N, 77.0515° E",28.4434,77.0515
flat,dlf the primus,sector 82a,2.2,10516.0,3,3,3+,16.0,Relatively New,2091.96,1893.0,1704.0,0,1,0,0,0,2,174,"28.3858° N, 76.9686° E",28.3858,76.9686
flat,bptp terra,sector 37d,1.49,8105.0,3,3,3,20.0,Relatively New,1832.02,1707.0,1580.03,0,0,0,0,1,0,49,"28.4478° N, 76.9703° E",28.4478,76.9703
flat,shree vardhman victoria,sector 70,1.66,14254.0,3,5,3,8.0,Relatively New,1949.99,1527.0,1160.99,0,1,0,0,0,0,108,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,sbtl caladium,sector 109,1.6,6286.0,3,3,3,9.0,Relatively New,2545.02,2303.0,2073.0,0,1,0,0,0,0,75,"28.5073° N, 77.0089° E",28.5073,77.0089
house,independent,sector 57,6.21,23000.0,6,6,3+,4.0,Old Property,2984.0,2700.02,2430.0,1,1,1,1,0,0,52,"28.4232° N, 77.0752° E",28.4232,77.0752
flat,tulip violet,sector 69,1.46,9252.0,3,3,2,0.0,Relatively New,1577.99,1428.0,1285.0,0,0,0,1,0,1,174,"28.3966° N, 77.0341° E",28.3966,77.0341
house,independent,sector 7,2.43,14890.0,4,4,2,3.0,Old Property,3431.0,3104.95,2794.0,1,0,1,1,0,0,38,"28.4644° N, 77.0143° E",28.4644,77.0143
house,ireo victory valley,sector 67,8.0,22222.0,6,7,3+,51.0,Moderately Old,3978.0,3599.99,3240.0,1,1,0,1,0,1,49,"28.3859° N, 77.0608° E",28.3859,77.0608
flat,ats kocoon,sector 109,1.68,9627.0,3,3,3,8.0,Relatively New,1745.04,1579.0,1421.0,0,0,0,0,0,0,142,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,shyam apartment,sector 3,0.26,3714.0,2,1,2,2.0,Relatively New,699.98,611.0,530.01,0,0,0,0,0,0,0,"28.4909° N, 77.0176° E",28.4909,77.0176
flat,central park flower valley,sector 33,1.79,11251.0,3,3,3,3.0,Old Property,1788.96,1619.0,1457.0,0,0,0,0,0,0,71,"28.4420° N, 77.0207° E",28.442,77.0207
house,independent,sector 8,1.6,28674.0,4,6,1,3.0,Relatively New,617.0,558.0,502.0,0,0,0,0,0,0,0,"28.3738° N, 76.8970° E",28.3738,76.897
flat,shree vardhman victoria,sector 70,1.65,8461.0,3,4,3,12.0,Relatively New,1949.99,1765.0,1588.0,0,1,1,0,0,0,56,"28.3968° N, 77.0233° E",28.3968,77.0233
house,independent,sector 43,2.15,13030.0,1,1,0,1.0,Moderately Old,1823.0,1650.0,1485.0,0,0,0,0,0,0,0,"28.4629° N, 77.0772° E",28.4629,77.0772
house,independent,sector 109,1.55,6567.0,3,2,0,1.0,Relatively New,2608.0,2359.99,2124.0,0,0,0,0,0,0,0,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,shree vardhman victoria,sector 70,1.63,8358.0,3,5,3,12.0,Relatively New,1949.99,1527.0,1160.99,0,1,0,0,0,0,43,"28.3968° N, 77.0233° E",28.3968,77.0233
house,vipul tatvam villa,sector 48,19.5,22222.0,5,6,3,2.0,Moderately Old,9696.0,8774.95,7897.0,1,1,1,1,0,1,110,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,dlf carlton estate,sector 43,2.1,15418.0,3,3,1,2.0,Old Property,1361.96,1233.0,1110.0,0,0,1,0,0,1,88,"28.4629° N, 77.0772° E",28.4629,77.0772
house,eldeco mansionz,sector 48,4.95,20599.0,7,7,3+,2.0,Old Property,2655.0,2403.04,2163.0,1,1,1,1,0,1,145,"28.4177° N, 77.0359° E",28.4177,77.0359
house,independent,sector 12,1.7,9444.0,3,3,0,1.0,Old Property,2020.05,1800.05,1619.97,0,0,0,0,0,0,0,"28.4723° N, 77.0320° E",28.4723,77.032
flat,ats triumph,sector 104,1.73,7554.0,3,4,3+,15.0,Relatively New,2290.02,2072.0,1865.0,0,1,0,0,0,0,159,"28.4788° N, 76.9960° E",28.4788,76.996
flat,ss the leaf,sector 83,1.19,7225.0,2,2,3,4.0,Relatively New,1639.99,1629.98,1619.97,0,0,0,0,0,0,49,"28.3986° N, 76.9647° E",28.3986,76.9647
house,puri diplomatic greens,sector 111,9.0,11250.0,5,5,3+,3.0,Relatively New,8840.0,7999.95,7200.0,0,1,0,0,0,0,112,"28.5238° N, 77.0320° E",28.5238,77.032
flat,bestech park view residency,sector 2,1.18,7539.0,2,2,3,5.0,Old Property,1564.96,1416.0,1274.0,1,0,0,0,0,0,76,"28.5095° N, 77.0320° E",28.5095,77.032
flat,awho shanti vihar,sector 95,0.8,8888.0,2,2,3,9.0,New Property,899.97,713.0,550.04,1,0,0,0,0,0,67,"28.4172° N, 76.9081° E",28.4172,76.9081
house,mian wali,sector 12,1.7,9444.0,1,1,1,1.0,Old Property,1989.0,1800.05,1620.0,0,1,0,0,0,0,7,"28.4723° N, 77.0320° E",28.4723,77.032
flat,mapsko mount ville,sector 79,1.25,8389.0,3,3,3+,16.0,Relatively New,1858.22,1656.0,1490.05,0,0,0,0,0,1,49,"28.3624° N, 76.9787° E",28.3624,76.9787
house,independent,sector 7,2.0,11111.0,2,2,1,2.0,Relatively New,1989.0,1800.05,1620.0,0,0,0,0,0,0,0,"28.4644° N, 77.0143° E",28.4644,77.0143
flat,shree vardhman victoria,sector 70,1.8,9230.0,3,5,3,0.0,New Property,2431.71,2167.0,1949.99,0,0,0,0,0,0,72,"28.3968° N, 77.0233° E",28.3968,77.0233
house,independent,sector 23,4.0,16004.0,3,3,2,2.0,Moderately Old,2685.0,2429.95,2187.0,0,1,0,0,0,1,115,"28.5121° N, 77.0478° E",28.5121,77.0478
flat,central park resorts,sector 48,11.25,28266.0,4,5,3+,2.0,Relatively New,4962.66,4422.0,3979.95,0,1,0,1,0,0,45,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,m3m heights,sector 65,2.79,14168.0,3,3,3,26.0,New Property,1828.03,1654.0,1489.0,0,0,0,0,0,0,15,"28.4030° N, 77.0690° E",28.403,77.069
flat,dlf the primus,sector 82a,2.6,11438.0,4,4,3+,2.0,Relatively New,2273.01,1773.0,1340.0,0,0,0,0,1,0,38,"28.3858° N, 76.9686° E",28.3858,76.9686
flat,dlf regal gardens,sector 90,1.8,7223.0,4,4,3+,7.0,Moderately Old,2215.0,2005.0,1804.0,0,0,0,0,0,0,38,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,paras dews,sector 106,1.0,7220.0,2,2,3+,2.0,New Property,1384.99,940.01,844.97,0,0,0,0,0,1,21,"28.5007° N, 77.0003° E",28.5007,77.0003
flat,vatika gurgaon,sector 83,0.75,6024.0,2,2,2,19.0,Relatively New,1244.95,1150.02,1019.99,0,0,0,0,1,1,105,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,dlf regal gardens,sector 90,1.75,7900.0,4,4,3+,3.0,Relatively New,2215.0,2005.0,1804.0,0,0,0,0,1,0,6,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,the close north,sector 50,2.92,11209.0,3,3,3,10.0,Moderately Old,2604.97,2600.02,2100.04,0,1,0,0,0,1,174,"28.4178° N, 77.0628° E",28.4178,77.0628
flat,sare crescent parc,sector 92,1.44,7068.0,4,4,3,8.0,Relatively New,2543.92,2267.0,2039.97,0,0,0,0,0,0,37,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,ramprastha the edge towers,sector 37d,1.1,5528.0,3,3,3,9.0,Relatively New,2199.0,1990.03,1791.0,0,0,0,0,0,0,63,"28.4478° N, 76.9703° E",28.4478,76.9703
flat,signature global city 37d ph 2,sector 37d,1.1,8148.0,3,3,1,2.0,Under Construction,1683.37,1500.0,1350.01,0,0,0,1,0,0,30,"28.4478° N, 76.9703° E",28.4478,76.9703
flat,imperia aashiyara,sector 37c,0.4,5882.0,2,2,3,3.0,Under Construction,848.14,756.0,679.96,0,0,0,0,0,0,126,"28.4515° N, 76.9882° E",28.4515,76.9882
flat,emaar mgf emerald floors premier,sector 65,2.85,14430.0,4,4,3,3.0,Relatively New,2462.43,2194.0,1974.96,1,1,0,0,0,0,28,"28.4030° N, 77.0690° E",28.403,77.069
flat,tulip monsella,sector 53,8.25,28000.0,3,4,3,8.0,Under Construction,2939.94,2661.0,2395.0,0,1,0,0,0,2,35,"28.4433° N, 77.0948° E",28.4433,77.0948
flat,tulip violet,sector 69,3.05,9664.0,4,5,3+,14.0,Relatively New,3155.98,2856.0,2570.0,0,1,0,0,1,0,49,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,huda ashok vihar phase,sector 4,0.43,6615.0,2,2,1,2.0,Relatively New,810.41,722.0,650.03,0,0,0,0,0,0,7,"28.4738° N, 77.0107° E",28.4738,77.0107
flat,pyramid urban homes 2,sector 86,0.44,7321.0,2,2,2,6.0,Relatively New,749.5,668.0,600.95,0,0,0,0,0,1,63,"28.3986° N, 76.9384° E",28.3986,76.9384
flat,rof aalayas,sector 102,0.45,8404.0,2,2,1,14.0,Relatively New,596.97,568.0,535.4,0,0,0,0,0,2,57,"28.4750° N, 76.9715° E",28.475,76.9715
flat,my home,sector 110,0.28,3166.0,2,1,1,2.0,Relatively New,1122.23,1000.0,899.97,0,0,0,0,1,0,15,"28.5145° N, 77.0197° E",28.5145,77.0197
house,unitech palms south city 1,sector 41,9.35,28858.0,10,10,3+,4.0,Moderately Old,7942.03,7499.96,6000.01,1,1,0,0,0,1,70,"28.4557° N, 77.0632° E",28.4557,77.0632
flat,m3m heights,sector 65,2.78,15200.0,3,3,3,44.0,Relatively New,1828.03,1654.0,1489.0,0,0,0,0,0,0,56,"28.4030° N, 77.0690° E",28.403,77.069
flat,m3m antalya hills,sector 79,1.15,7496.0,3,3,3+,1.0,Under Construction,1533.96,1199.96,1102.98,1,0,0,0,0,0,51,"28.3624° N, 76.9787° E",28.3624,76.9787
house,independent,sector 67,1.5,8642.0,5,3,2,2.0,New Property,2020.02,1800.0,1619.97,0,0,0,0,0,0,0,"28.3859° N, 77.0608° E",28.3859,77.0608
flat,guru gram haryana cghs,sector 56,1.39,8424.0,3,2,3,6.0,Old Property,1849.99,1749.99,1650.0,0,1,0,1,0,1,89,"28.4245° N, 77.0991° E",28.4245,77.0991
flat,shree vardhman victoria,sector 70,1.67,14384.0,3,5,3,5.0,Moderately Old,1949.99,1527.0,1160.99,0,1,0,0,0,0,108,"28.3968° N, 77.0233° E",28.3968,77.0233
house,dlf alameda,sector 73,17.0,35109.0,5,8,3,3.0,Relatively New,9945.0,9000.02,8100.0,1,1,1,1,0,2,87,"28.4072° N, 77.0118° E",28.4072,77.0118
flat,ats tourmaline,sector 109,1.4,8000.0,3,3,3+,5.0,Relatively New,1749.99,1466.04,1319.0,0,0,0,0,0,0,44,"28.5073° N, 77.0089° E",28.5073,77.0089
house,independent,sector 9,3.4,12938.0,9,9,3,3.0,Moderately Old,2904.0,2628.01,2365.0,0,0,0,0,0,1,61,"28.4603° N, 77.0000° E",28.4603,77.0
flat,greenopolis,sector 89,0.65,5195.0,2,2,2,15.0,Under Construction,1559.91,1390.0,1250.98,0,0,0,0,0,0,37,"28.4253° N, 76.9439° E",28.4253,76.9439
flat,indiabulls centrum park,sector 103,2.45,8521.0,4,4,3,11.0,Relatively New,2875.04,2602.0,2342.0,1,1,1,1,0,0,38,"28.4949° N, 76.9845° E",28.4949,76.9845
flat,tulip white,sector 69,0.9,6787.0,3,2,3,6.0,Relatively New,1653.26,1473.0,1326.0,0,0,0,1,0,0,121,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,smart world orchard,sector 61,1.55,13478.0,2,2,1,3.0,Under Construction,1150.02,1041.0,937.0,1,0,0,0,0,0,43,"28.4050° N, 77.0963° E",28.405,77.0963
flat,ansal api esencia,sector 67,1.0,6435.0,3,3,3+,2.0,Moderately Old,1553.98,1406.0,1265.0,0,0,0,0,0,0,9,"28.3859° N, 77.0608° E",28.3859,77.0608
flat,supertech araville,sector 79,0.71,6061.0,2,2,3+,17.0,New Property,1295.0,1280.0,1250.01,0,0,0,0,1,0,53,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,imperia the esfera,sector 37c,0.99,5500.0,3,3,1,10.0,New Property,1815.01,1643.0,1479.0,0,1,0,0,0,0,49,"28.4515° N, 76.9882° E",28.4515,76.9882
house,independent,sector 57,4.75,28787.0,3,3,3,2.0,Moderately Old,1983.81,1700.05,1650.0,0,0,1,0,0,1,96,"28.4232° N, 77.0752° E",28.4232,77.0752
flat,tulip violet,sector 69,1.66,10134.0,3,3,2,0.0,Relatively New,1638.05,1482.0,1334.0,0,0,0,0,0,0,157,"28.3966° N, 77.0341° E",28.3966,77.0341
house,independent,sector 38,3.9,21242.0,6,6,3+,3.0,Moderately Old,2029.0,1836.0,1652.0,1,1,0,1,0,0,32,"28.4347° N, 77.0430° E",28.4347,77.043
flat,m3m skywalk,sector 74,1.6,9512.0,2,2,2,26.0,Relatively New,1681.97,1508.0,1344.95,0,0,0,0,0,1,158,"28.4158° N, 77.0118° E",28.4158,77.0118
flat,lotus homz,sector 111,0.36,8888.0,1,1,1,10.0,Relatively New,505.04,450.0,405.05,0,0,0,0,0,0,44,"28.5238° N, 77.0320° E",28.5238,77.032
flat,emaar mgf palm hills,sector 77,1.55,7948.0,4,4,3+,2.0,Relatively New,1949.99,1800.05,1701.99,1,1,0,0,0,2,49,"28.3801° N, 76.9845° E",28.3801,76.9845
flat,eden landmark,manesar,0.5,3847.0,2,2,0,7.0,Under Construction,1436.0,1299.96,1170.0,0,0,0,0,0,0,0,"28.3515° N, 76.9428° E",28.3515,76.9428
flat,emaar mgf emerald estate,sector 65,1.73,12401.0,3,3,3,9.0,Relatively New,1395.0,1262.0,1136.0,0,1,0,0,0,2,159,"28.4030° N, 77.0690° E",28.403,77.069
flat,experion windchants,sector 112,3.65,11428.0,3,5,2,3.0,Relatively New,3094.0,2800.01,2520.0,0,1,0,0,0,0,72,"28.5189° N, 77.0183° E",28.5189,77.0183
flat,godrej icon,sector 88a,1.65,9041.0,3,3,3,12.0,New Property,1825.02,1652.0,1487.0,0,0,0,0,0,0,60,"28.4347° N, 76.9557° E",28.4347,76.9557
flat,shapoorji pallonji joyville gurugram,sector 102,1.75,9449.0,3,3,3,10.0,Relatively New,1852.04,1465.0,1127.95,1,1,0,1,1,0,49,"28.4750° N, 76.9715° E",28.475,76.9715
flat,dlf belvedere towers,sector 25,3.7,17619.0,4,4,3,18.0,Old Property,2618.41,2333.0,2100.04,0,1,0,0,0,1,26,"28.4844° N, 77.0860° E",28.4844,77.086
flat,godrej habitat,sector 3,1.2,8310.0,2,2,3,0.0,Under Construction,1443.98,1307.0,1176.0,0,0,0,0,0,0,60,"28.4909° N, 77.0176° E",28.4909,77.0176
flat,m3m soulitude,sector 89,1.3,8700.0,3,3,2,1.0,New Property,1499.95,1179.0,899.97,0,0,0,0,1,0,45,"28.4253° N, 76.9439° E",28.4253,76.9439
flat,emaar mgf the palm drive,sector 66,3.0,15384.0,3,3,2,12.0,Relatively New,1949.99,1719.96,1619.97,0,1,0,0,0,0,96,"28.3925° N, 77.0541° E",28.3925,77.0541
flat,rail vihar cghs,sector 56,1.35,10384.0,3,2,2,1.0,Old Property,1299.96,1274.98,1250.01,0,0,0,0,1,0,159,"28.4245° N, 77.0991° E",28.4245,77.0991
flat,ss the leaf,sector 85,1.84,7641.0,3,4,3,8.0,Relatively New,2407.99,2026.0,1684.98,0,0,0,1,0,0,158,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,ramsons kshitij,sector 95,0.45,4591.0,2,2,1,2.0,Relatively New,979.95,887.0,798.0,1,0,0,0,0,0,89,"28.4172° N, 76.9081° E",28.4172,76.9081
flat,krrish florence estate,sector 70,1.3,5600.0,3,3,3,17.0,Under Construction,2061.0,1864.95,1678.0,0,0,0,0,0,1,61,"28.3968° N, 77.0233° E",28.3968,77.0233
house,independent,manesar,0.8,6666.0,8,8,2,1.0,Relatively New,1326.0,1199.96,1080.0,0,0,0,0,0,0,0,"28.3515° N, 76.9428° E",28.3515,76.9428
house,independent,sector 23,5.0,16244.0,4,4,2,2.0,Old Property,3401.0,3078.04,2770.0,0,0,0,0,0,0,7,"28.5121° N, 77.0478° E",28.5121,77.0478
flat,orchid petals,sector 49,1.95,9972.0,3,3,3,2.0,Old Property,1805.0,1633.0,1470.0,0,0,0,0,0,1,90,"28.4121° N, 77.0480° E",28.4121,77.048
flat,emaar imperial gardens,sector 102,2.05,9876.0,3,4,3+,14.0,Relatively New,2525.06,2250.0,2025.01,0,1,0,0,0,0,116,"28.4750° N, 76.9715° E",28.475,76.9715
flat,parsvnath exotica,sector 53,6.44,19000.0,4,4,3,7.0,Moderately Old,3389.98,3068.0,2761.0,0,1,0,0,0,1,80,"28.4433° N, 77.0948° E",28.4433,77.0948
flat,vatika city homes,sector 83,1.0,5747.0,3,3,2,2.0,Relatively New,1739.98,1575.0,1418.0,0,0,1,0,0,1,174,"28.3986° N, 76.9647° E",28.3986,76.9647
house,not applicable,sector 4,0.51,14167.0,4,4,3,4.0,New Property,398.0,360.05,324.0,0,0,0,0,0,0,0,"28.4738° N, 77.0107° E",28.4738,77.0107
flat,emaar mgf the palm drive,sector 66,3.4,15454.0,3,4,3,9.0,Relatively New,2200.03,1991.0,1792.0,0,1,1,0,0,1,96,"28.3925° N, 77.0541° E",28.3925,77.0541
flat,ats tourmaline,sector 109,1.5,6976.0,3,4,3+,4.0,Relatively New,2149.98,1797.03,1670.02,0,1,0,0,0,0,39,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,unitech sunbreeze,sector 69,0.74,5500.0,3,3,1,10.0,Under Construction,1336.98,1210.0,1089.0,0,1,0,0,0,0,60,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,emaar mgf the palm drive,sector 66,2.8,16470.0,3,4,3,8.0,Relatively New,1949.99,1919.96,1700.05,0,1,0,0,0,1,117,"28.3925° N, 77.0541° E",28.3925,77.0541
flat,raheja vedaanta,sector 108,0.7,4666.0,2,2,1,10.0,Moderately Old,1539.08,1467.98,1150.02,0,0,0,0,0,0,0,"28.5134° N, 76.9830° E",28.5134,76.983
flat,shapoorji pallonji joyville gurugram,sector 102,1.05,11475.0,2,2,2,0.0,Under Construction,1141.16,1017.0,915.04,0,0,0,0,0,0,49,"28.4750° N, 76.9715° E",28.475,76.9715
house,independent,sector 4,2.3,17014.0,4,4,3,2.0,Old Property,1591.0,1439.99,1296.0,0,0,0,0,0,1,15,"28.4738° N, 77.0107° E",28.4738,77.0107
house,independent,sector 4,1.1,11111.0,6,4,1,2.0,Moderately Old,1094.0,989.96,891.0,0,0,0,0,0,0,0,"28.4738° N, 77.0107° E",28.4738,77.0107
flat,adani m2k oyster grande,sector 102,2.5,7817.0,4,5,3+,5.0,Relatively New,3197.95,2894.0,2605.0,0,1,0,0,0,0,76,"28.4750° N, 76.9715° E",28.475,76.9715
flat,bestech park view ananda,sector 81,0.95,10626.0,2,2,2,2.0,Relatively New,1360.02,1112.0,894.05,0,0,0,0,0,1,104,"28.3867° N, 76.9485° E",28.3867,76.9485
house,independent,sector 82,7.0,21605.0,4,4,3+,1.0,Relatively New,3580.0,3240.04,2916.0,1,1,0,1,0,1,49,"28.3935° N, 76.9600° E",28.3935,76.96
flat,tulip violet,sector 69,1.4,8928.0,3,3,1,12.0,Relatively New,1567.98,1376.0,1199.96,0,0,0,1,0,0,174,"28.3966° N, 77.0341° E",28.3966,77.0341
house,dlf city plots,sector 26,17.3,38734.0,6,7,3+,3.0,New Property,4992.0,4518.04,4066.0,1,1,1,1,0,1,124,"28.4757° N, 77.1032° E",28.4757,77.1032
flat,suncity vatsal valley,gwal pahari,1.53,10699.0,3,3,3,2.0,New Property,1783.17,1589.0,1429.98,0,0,0,0,0,1,117,"28.4484° N, 77.0210° E",28.4484,77.021
flat,sare crescent parc,sector 92,0.92,4854.0,4,5,3+,14.0,Moderately Old,2059.82,1894.98,1599.95,0,0,0,0,0,1,131,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,wings apartment,sector 9,1.2,6666.0,4,3,2,4.0,Moderately Old,2244.52,2000.0,1800.05,0,0,0,0,0,1,23,"28.4603° N, 77.0000° E",28.4603,77.0
flat,the lions cghs,sector 56,2.05,9534.0,4,4,3,7.0,Relatively New,2149.98,2000.04,1949.99,0,1,0,0,1,1,49,"28.4245° N, 77.0991° E",28.4245,77.0991
house,independent,sector 50,11.58,35741.0,5,5,3,2.0,Moderately Old,3580.0,3240.04,2916.0,0,1,0,0,0,0,20,"28.4178° N, 77.0628° E",28.4178,77.0628
house,huda floor,sector 38,4.0,22222.0,9,9,3+,2.0,Relatively New,5057.55,4799.95,3799.98,0,0,1,1,0,1,152,"28.4347° N, 77.0430° E",28.4347,77.043
house,independent,sector 2,2.55,16378.0,3,3,2,2.0,Old Property,1720.0,1557.0,1401.0,0,0,0,0,0,0,8,"28.5095° N, 77.0320° E",28.5095,77.032
house,ansals florence villa,sector 57,3.3,19820.0,4,3,3+,2.0,Moderately Old,1840.0,1664.96,1498.0,1,1,1,1,0,0,151,"28.4232° N, 77.0752° E",28.4232,77.0752
flat,pivotal devaan,sector 84,0.34,5831.0,2,2,1,3.0,Relatively New,582.97,533.0,484.05,0,0,1,0,0,0,75,"28.3979° N, 76.9736° E",28.3979,76.9736
flat,sare crescent parc,sector 92,0.7,5556.0,3,3,2,14.0,Under Construction,1392.0,1260.02,1134.0,0,0,0,0,0,0,38,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,tarc maceo,sector 91,0.96,5413.0,2,2,3+,8.0,Moderately Old,1404.04,1271.0,1144.0,0,0,0,0,0,0,85,"28.4014° N, 76.9225° E",28.4014,76.9225
flat,la vida by tata housing,sector 113,1.5,11755.0,2,2,2,13.0,New Property,1275.95,1155.0,1040.0,0,0,0,0,0,0,60,"28.5287° N, 77.0233° E",28.5287,77.0233
flat,puri emerald bay,sector 104,2.25,10465.0,3,4,3+,4.0,Relatively New,2449.97,2303.0,2149.98,0,1,0,0,0,1,159,"28.4788° N, 76.9960° E",28.4788,76.996
flat,central park flower valley aqua front towers,sector 33,1.7,9502.0,3,3,3,12.0,Under Construction,1788.96,1619.0,1457.0,0,0,0,0,0,0,24,"28.4420° N, 77.0207° E",28.442,77.0207
flat,m3m skywalk,sector 74,1.54,10814.0,2,2,3+,15.0,Relatively New,1423.96,1199.96,1139.04,0,0,0,0,1,0,137,"28.4158° N, 77.0118° E",28.4158,77.0118
flat,signature global solera,sector 107,0.52,8062.0,3,2,2,5.0,Relatively New,804.44,717.0,644.97,0,0,0,0,1,0,15,"28.5052° N, 76.9729° E",28.5052,76.9729
flat,imt view society,manesar,0.95,3653.0,3,4,3,6.0,Moderately Old,2600.02,2232.0,1900.04,0,1,0,0,0,0,81,"28.3515° N, 76.9428° E",28.3515,76.9428
flat,ss the leaf,sector 85,2.03,7230.0,4,4,3+,3.0,Relatively New,2811.96,2225.01,2174.95,0,0,0,0,1,0,49,"28.4042° N, 76.9513° E",28.4042,76.9513
house,unitech uniworld resorts,sector 33,11.75,23240.0,5,7,3+,3.0,Relatively New,4992.0,4518.04,4066.0,0,1,0,0,0,0,80,"28.4420° N, 77.0207° E",28.442,77.0207
house,independent,sector 47,4.3,29311.0,6,4,2,2.0,Moderately Old,1621.0,1467.01,1320.0,0,0,0,0,1,0,0,"28.4276° N, 77.0492° E",28.4276,77.0492
flat,dlf new town heights,sector 90,1.65,5683.0,4,4,3+,7.0,Moderately Old,2727.03,2468.0,2221.0,0,0,0,0,0,0,117,"28.4085° N, 76.9369° E",28.4085,76.9369
house,independent,sector 43,2.1,38251.0,10,10,3+,5.0,New Property,607.0,548.96,494.0,0,1,0,0,0,0,20,"28.4629° N, 77.0772° E",28.4629,77.0772
flat,ramprastha the atrium,sector 37d,0.9,6225.0,3,3,2,13.0,Relatively New,1284.99,1185.0,974.99,0,0,0,0,0,2,37,"28.4478° N, 76.9703° E",28.4478,76.9703
house,ansal sushant lok 2,sector 56,3.4,22222.0,6,6,3+,2.0,Moderately Old,1691.0,1529.98,1377.0,0,0,0,0,0,1,29,"28.4245° N, 77.0991° E",28.4245,77.0991
flat,umang monsoon breeze,sector 78,0.75,6053.0,2,2,1,5.0,Moderately Old,1380.89,1239.03,1099.96,0,0,0,0,0,0,0,"28.3733° N, 76.9729° E",28.3733,76.9729
flat,experion the heartsong,sector 108,1.68,8387.0,3,3,3+,4.0,Relatively New,2002.95,1338.28,986.4,1,1,0,0,0,1,86,"28.5134° N, 76.9830° E",28.5134,76.983
house,independent,sector 38,4.0,21786.0,6,6,3+,4.0,Old Property,2029.0,1836.0,1652.0,1,1,0,1,1,1,137,"28.4347° N, 77.0430° E",28.4347,77.043
flat,pareena mi casa,sector 68,1.85,9310.0,3,3,3+,13.0,Under Construction,1987.02,1798.0,1618.0,0,0,0,0,0,0,47,"28.3853° N, 77.0484° E",28.3853,77.0484
flat,godrej oasis,sector 88a,1.15,7116.0,2,2,3,14.0,Relatively New,1615.98,1380.0,1167.99,1,0,0,1,0,0,174,"28.4347° N, 76.9557° E",28.4347,76.9557
house,independent,sector 28,0.7,8101.0,4,2,0,2.0,Old Property,955.0,864.02,778.0,0,0,0,0,0,0,7,"28.4728° N, 77.0865° E",28.4728,77.0865
flat,bestech altura,sector 79,1.72,8000.0,3,4,3+,5.0,Relatively New,2149.98,1695.0,1299.96,0,1,0,0,0,0,174,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,m3m soulitude,sector 89,1.25,8784.0,3,3,3,3.0,New Property,1422.99,1288.0,1159.0,1,0,0,0,1,0,61,"28.4253° N, 76.9439° E",28.4253,76.9439
